,Meta,t_g1,delta_t_g1,Delay_M
0,n = 15,3022.0,0.0,1290.0
1,r = 0.5,3022.0,12.820512820512821,1300.0
2,a_apc = 5,3022.0,25.641025641025642,1310.0
3,a_cdk = 5,3022.0,38.46153846153847,1320.0
4,a_e2f = 5,3022.0,51.282051282051285,1330.0
5,deld = 0.05,3022.0,64.1025641025641,1341.0
6,delb = 0.05,3022.0,76.92307692307693,1351.0
7,eps_apc = 100,3022.0,89.74358974358975,1361.0
8,eps_cdk = 100,3022.0,102.56410256410257,1372.0
9,eps_e2f = 100,3022.0,115.38461538461539,1382.0
10,Kd = 120,3022.0,128.2051282051282,1393.0
11,Kb = 40,3022.0,141.02564102564102,1403.0
12,Kcdk = 20,3022.0,153.84615384615387,1414.0
13,dsyn = 0.15,3022.0,166.66666666666669,1425.0
14,ddeg = 0.009,3022.0,179.4871794871795,1436.0
15,bsyn = 0.03,3022.0,192.30769230769232,1446.0
16,bdeg = 0.003,3022.0,205.12820512820514,1457.0
17,tstart = 0,3022.0,217.94871794871796,1468.0
18,tend = 20000,3022.0,230.76923076923077,1479.0
19,dt_max = 10,3022.0,243.5897435897436,1490.0
20,0.0,3022.0,256.4102564102564,1502.0
21,0.0,3022.0,269.2307692307692,1513.0
22,0.0,3022.0,282.05128205128204,1524.0
23,0.0,3022.0,294.87179487179486,1535.0
24,0.0,3022.0,307.69230769230774,1547.0
25,0.0,3022.0,320.51282051282055,1558.0
26,0.0,3022.0,333.33333333333337,1569.0
27,0.0,3022.0,346.1538461538462,1581.0
28,0.0,3022.0,358.974358974359,1592.0
29,0.0,3022.0,371.7948717948718,1604.0
30,0.0,3022.0,384.61538461538464,1616.0
31,0.0,3022.0,397.43589743589746,1627.0
32,0.0,3022.0,410.2564102564103,1639.0
33,0.0,3022.0,423.0769230769231,1651.0
34,0.0,3022.0,435.8974358974359,1663.0
35,0.0,3022.0,448.71794871794873,1674.0
36,0.0,3022.0,461.53846153846155,1686.0
37,0.0,3022.0,474.35897435897436,1698.0
38,0.0,3022.0,487.1794871794872,1710.0
39,0.0,3022.0,500.0,1722.0
40,0.0,3036.2051282051284,0.0,1290.0
41,0.0,3036.2051282051284,12.820512820512821,1300.0
42,0.0,3036.2051282051284,25.641025641025642,1311.0
43,0.0,3036.2051282051284,38.46153846153847,1321.0
44,0.0,3036.2051282051284,51.282051282051285,1331.0
45,0.0,3036.2051282051284,64.1025641025641,1342.0
46,0.0,3036.2051282051284,76.92307692307693,1352.0
47,0.0,3036.2051282051284,89.74358974358975,1363.0
48,0.0,3036.2051282051284,102.56410256410257,1373.0
49,0.0,3036.2051282051284,115.38461538461539,1384.0
50,0.0,3036.2051282051284,128.2051282051282,1395.0
51,0.0,3036.2051282051284,141.02564102564102,1406.0
52,0.0,3036.2051282051284,153.84615384615387,1417.0
53,0.0,3036.2051282051284,166.66666666666669,1428.0
54,0.0,3036.2051282051284,179.4871794871795,1439.0
55,0.0,3036.2051282051284,192.30769230769232,1450.0
56,0.0,3036.2051282051284,205.12820512820514,1461.0
57,0.0,3036.2051282051284,217.94871794871796,1472.0
58,0.0,3036.2051282051284,230.76923076923077,1483.0
59,0.0,3036.2051282051284,243.5897435897436,1494.0
60,0.0,3036.2051282051284,256.4102564102564,1506.0
61,0.0,3036.2051282051284,269.2307692307692,1517.0
62,0.0,3036.2051282051284,282.05128205128204,1529.0
63,0.0,3036.2051282051284,294.87179487179486,1540.0
64,0.0,3036.2051282051284,307.69230769230774,1552.0
65,0.0,3036.2051282051284,320.51282051282055,1563.0
66,0.0,3036.2051282051284,333.33333333333337,1575.0
67,0.0,3036.2051282051284,346.1538461538462,1586.0
68,0.0,3036.2051282051284,358.974358974359,1598.0
69,0.0,3036.2051282051284,371.7948717948718,1610.0
70,0.0,3036.2051282051284,384.61538461538464,1621.0
71,0.0,3036.2051282051284,397.43589743589746,1633.0
72,0.0,3036.2051282051284,410.2564102564103,1645.0
73,0.0,3036.2051282051284,423.0769230769231,1657.0
74,0.0,3036.2051282051284,435.8974358974359,1669.0
75,0.0,3036.2051282051284,448.71794871794873,1681.0
76,0.0,3036.2051282051284,461.53846153846155,1693.0
77,0.0,3036.2051282051284,474.35897435897436,1705.0
78,0.0,3036.2051282051284,487.1794871794872,1717.0
79,0.0,3036.2051282051284,500.0,1729.0
80,0.0,3050.4102564102564,0.0,1290.0
81,0.0,3050.4102564102564,12.820512820512821,1301.0
82,0.0,3050.4102564102564,25.641025641025642,1311.0
83,0.0,3050.4102564102564,38.46153846153847,1322.0
84,0.0,3050.4102564102564,51.282051282051285,1332.0
85,0.0,3050.4102564102564,64.1025641025641,1343.0
86,0.0,3050.4102564102564,76.92307692307693,1354.0
87,0.0,3050.4102564102564,89.74358974358975,1364.0
88,0.0,3050.4102564102564,102.56410256410257,1375.0
89,0.0,3050.4102564102564,115.38461538461539,1386.0
90,0.0,3050.4102564102564,128.2051282051282,1397.0
91,0.0,3050.4102564102564,141.02564102564102,1408.0
92,0.0,3050.4102564102564,153.84615384615387,1419.0
93,0.0,3050.4102564102564,166.66666666666669,1431.0
94,0.0,3050.4102564102564,179.4871794871795,1442.0
95,0.0,3050.4102564102564,192.30769230769232,1453.0
96,0.0,3050.4102564102564,205.12820512820514,1464.0
97,0.0,3050.4102564102564,217.94871794871796,1476.0
98,0.0,3050.4102564102564,230.76923076923077,1487.0
99,0.0,3050.4102564102564,243.5897435897436,1498.0
100,0.0,3050.4102564102564,256.4102564102564,1510.0
101,0.0,3050.4102564102564,269.2307692307692,1521.0
102,0.0,3050.4102564102564,282.05128205128204,1533.0
103,0.0,3050.4102564102564,294.87179487179486,1545.0
104,0.0,3050.4102564102564,307.69230769230774,1556.0
105,0.0,3050.4102564102564,320.51282051282055,1568.0
106,0.0,3050.4102564102564,333.33333333333337,1580.0
107,0.0,3050.4102564102564,346.1538461538462,1592.0
108,0.0,3050.4102564102564,358.974358974359,1603.0
109,0.0,3050.4102564102564,371.7948717948718,1615.0
110,0.0,3050.4102564102564,384.61538461538464,1627.0
111,0.0,3050.4102564102564,397.43589743589746,1639.0
112,0.0,3050.4102564102564,410.2564102564103,1651.0
113,0.0,3050.4102564102564,423.0769230769231,1663.0
114,0.0,3050.4102564102564,435.8974358974359,1675.0
115,0.0,3050.4102564102564,448.71794871794873,1687.0
116,0.0,3050.4102564102564,461.53846153846155,1699.0
117,0.0,3050.4102564102564,474.35897435897436,1712.0
118,0.0,3050.4102564102564,487.1794871794872,1724.0
119,0.0,3050.4102564102564,500.0,1736.0
120,0.0,3064.6153846153848,0.0,1290.0
121,0.0,3064.6153846153848,12.820512820512821,1301.0
122,0.0,3064.6153846153848,25.641025641025642,1312.0
123,0.0,3064.6153846153848,38.46153846153847,1322.0
124,0.0,3064.6153846153848,51.282051282051285,1333.0
125,0.0,3064.6153846153848,64.1025641025641,1344.0
126,0.0,3064.6153846153848,76.92307692307693,1355.0
127,0.0,3064.6153846153848,89.74358974358975,1366.0
128,0.0,3064.6153846153848,102.56410256410257,1377.0
129,0.0,3064.6153846153848,115.38461538461539,1388.0
130,0.0,3064.6153846153848,128.2051282051282,1400.0
131,0.0,3064.6153846153848,141.02564102564102,1411.0
132,0.0,3064.6153846153848,153.84615384615387,1422.0
133,0.0,3064.6153846153848,166.66666666666669,1433.0
134,0.0,3064.6153846153848,179.4871794871795,1445.0
135,0.0,3064.6153846153848,192.30769230769232,1456.0
136,0.0,3064.6153846153848,205.12820512820514,1468.0
137,0.0,3064.6153846153848,217.94871794871796,1479.0
138,0.0,3064.6153846153848,230.76923076923077,1491.0
139,0.0,3064.6153846153848,243.5897435897436,1502.0
140,0.0,3064.6153846153848,256.4102564102564,1514.0
141,0.0,3064.6153846153848,269.2307692307692,1526.0
142,0.0,3064.6153846153848,282.05128205128204,1538.0
143,0.0,3064.6153846153848,294.87179487179486,1549.0
144,0.0,3064.6153846153848,307.69230769230774,1561.0
145,0.0,3064.6153846153848,320.51282051282055,1573.0
146,0.0,3064.6153846153848,333.33333333333337,1585.0
147,0.0,3064.6153846153848,346.1538461538462,1597.0
148,0.0,3064.6153846153848,358.974358974359,1609.0
149,0.0,3064.6153846153848,371.7948717948718,1621.0
150,0.0,3064.6153846153848,384.61538461538464,1633.0
151,0.0,3064.6153846153848,397.43589743589746,1645.0
152,0.0,3064.6153846153848,410.2564102564103,1657.0
153,0.0,3064.6153846153848,423.0769230769231,1669.0
154,0.0,3064.6153846153848,435.8974358974359,1682.0
155,0.0,3064.6153846153848,448.71794871794873,1694.0
156,0.0,3064.6153846153848,461.53846153846155,1706.0
157,0.0,3064.6153846153848,474.35897435897436,1718.0
158,0.0,3064.6153846153848,487.1794871794872,1731.0
159,0.0,3064.6153846153848,500.0,1743.0
160,0.0,3078.8205128205127,0.0,1290.0
161,0.0,3078.8205128205127,12.820512820512821,1301.0
162,0.0,3078.8205128205127,25.641025641025642,1312.0
163,0.0,3078.8205128205127,38.46153846153847,1323.0
164,0.0,3078.8205128205127,51.282051282051285,1334.0
165,0.0,3078.8205128205127,64.1025641025641,1345.0
166,0.0,3078.8205128205127,76.92307692307693,1356.0
167,0.0,3078.8205128205127,89.74358974358975,1368.0
168,0.0,3078.8205128205127,102.56410256410257,1379.0
169,0.0,3078.8205128205127,115.38461538461539,1390.0
170,0.0,3078.8205128205127,128.2051282051282,1402.0
171,0.0,3078.8205128205127,141.02564102564102,1413.0
172,0.0,3078.8205128205127,153.84615384615387,1425.0
173,0.0,3078.8205128205127,166.66666666666669,1436.0
174,0.0,3078.8205128205127,179.4871794871795,1448.0
175,0.0,3078.8205128205127,192.30769230769232,1459.0
176,0.0,3078.8205128205127,205.12820512820514,1471.0
177,0.0,3078.8205128205127,217.94871794871796,1483.0
178,0.0,3078.8205128205127,230.76923076923077,1495.0
179,0.0,3078.8205128205127,243.5897435897436,1506.0
180,0.0,3078.8205128205127,256.4102564102564,1518.0
181,0.0,3078.8205128205127,269.2307692307692,1530.0
182,0.0,3078.8205128205127,282.05128205128204,1542.0
183,0.0,3078.8205128205127,294.87179487179486,1554.0
184,0.0,3078.8205128205127,307.69230769230774,1566.0
185,0.0,3078.8205128205127,320.51282051282055,1578.0
186,0.0,3078.8205128205127,333.33333333333337,1590.0
187,0.0,3078.8205128205127,346.1538461538462,1602.0
188,0.0,3078.8205128205127,358.974358974359,1614.0
189,0.0,3078.8205128205127,371.7948717948718,1626.0
190,0.0,3078.8205128205127,384.61538461538464,1639.0
191,0.0,3078.8205128205127,397.43589743589746,1651.0
192,0.0,3078.8205128205127,410.2564102564103,1663.0
193,0.0,3078.8205128205127,423.0769230769231,1675.0
194,0.0,3078.8205128205127,435.8974358974359,1688.0
195,0.0,3078.8205128205127,448.71794871794873,1700.0
196,0.0,3078.8205128205127,461.53846153846155,1713.0
197,0.0,3078.8205128205127,474.35897435897436,1725.0
198,0.0,3078.8205128205127,487.1794871794872,1737.0
199,0.0,3078.8205128205127,500.0,1750.0
200,0.0,3093.025641025641,0.0,1290.0
201,0.0,3093.025641025641,12.820512820512821,1301.0
202,0.0,3093.025641025641,25.641025641025642,1312.0
203,0.0,3093.025641025641,38.46153846153847,1324.0
204,0.0,3093.025641025641,51.282051282051285,1335.0
205,0.0,3093.025641025641,64.1025641025641,1346.0
206,0.0,3093.025641025641,76.92307692307693,1358.0
207,0.0,3093.025641025641,89.74358974358975,1369.0
208,0.0,3093.025641025641,102.56410256410257,1381.0
209,0.0,3093.025641025641,115.38461538461539,1392.0
210,0.0,3093.025641025641,128.2051282051282,1404.0
211,0.0,3093.025641025641,141.02564102564102,1416.0
212,0.0,3093.025641025641,153.84615384615387,1427.0
213,0.0,3093.025641025641,166.66666666666669,1439.0
214,0.0,3093.025641025641,179.4871794871795,1451.0
215,0.0,3093.025641025641,192.30769230769232,1463.0
216,0.0,3093.025641025641,205.12820512820514,1475.0
217,0.0,3093.025641025641,217.94871794871796,1486.0
218,0.0,3093.025641025641,230.76923076923077,1498.0
219,0.0,3093.025641025641,243.5897435897436,1510.0
220,0.0,3093.025641025641,256.4102564102564,1522.0
221,0.0,3093.025641025641,269.2307692307692,1534.0
222,0.0,3093.025641025641,282.05128205128204,1546.0
223,0.0,3093.025641025641,294.87179487179486,1559.0
224,0.0,3093.025641025641,307.69230769230774,1571.0
225,0.0,3093.025641025641,320.51282051282055,1583.0
226,0.0,3093.025641025641,333.33333333333337,1595.0
227,0.0,3093.025641025641,346.1538461538462,1607.0
228,0.0,3093.025641025641,358.974358974359,1620.0
229,0.0,3093.025641025641,371.7948717948718,1632.0
230,0.0,3093.025641025641,384.61538461538464,1644.0
231,0.0,3093.025641025641,397.43589743589746,1657.0
232,0.0,3093.025641025641,410.2564102564103,1669.0
233,0.0,3093.025641025641,423.0769230769231,1682.0
234,0.0,3093.025641025641,435.8974358974359,1694.0
235,0.0,3093.025641025641,448.71794871794873,1706.0
236,0.0,3093.025641025641,461.53846153846155,1719.0
237,0.0,3093.025641025641,474.35897435897436,1732.0
238,0.0,3093.025641025641,487.1794871794872,1744.0
239,0.0,3093.025641025641,500.0,1757.0
240,0.0,3107.230769230769,0.0,1290.0
241,0.0,3107.230769230769,12.820512820512821,1302.0
242,0.0,3107.230769230769,25.641025641025642,1313.0
243,0.0,3107.230769230769,38.46153846153847,1324.0
244,0.0,3107.230769230769,51.282051282051285,1336.0
245,0.0,3107.230769230769,64.1025641025641,1348.0
246,0.0,3107.230769230769,76.92307692307693,1359.0
247,0.0,3107.230769230769,89.74358974358975,1371.0
248,0.0,3107.230769230769,102.56410256410257,1383.0
249,0.0,3107.230769230769,115.38461538461539,1394.0
250,0.0,3107.230769230769,128.2051282051282,1406.0
251,0.0,3107.230769230769,141.02564102564102,1418.0
252,0.0,3107.230769230769,153.84615384615387,1430.0
253,0.0,3107.230769230769,166.66666666666669,1442.0
254,0.0,3107.230769230769,179.4871794871795,1454.0
255,0.0,3107.230769230769,192.30769230769232,1466.0
256,0.0,3107.230769230769,205.12820512820514,1478.0
257,0.0,3107.230769230769,217.94871794871796,1490.0
258,0.0,3107.230769230769,230.76923076923077,1502.0
259,0.0,3107.230769230769,243.5897435897436,1514.0
260,0.0,3107.230769230769,256.4102564102564,1526.0
261,0.0,3107.230769230769,269.2307692307692,1539.0
262,0.0,3107.230769230769,282.05128205128204,1551.0
263,0.0,3107.230769230769,294.87179487179486,1563.0
264,0.0,3107.230769230769,307.69230769230774,1575.0
265,0.0,3107.230769230769,320.51282051282055,1588.0
266,0.0,3107.230769230769,333.33333333333337,1600.0
267,0.0,3107.230769230769,346.1538461538462,1613.0
268,0.0,3107.230769230769,358.974358974359,1625.0
269,0.0,3107.230769230769,371.7948717948718,1637.0
270,0.0,3107.230769230769,384.61538461538464,1650.0
271,0.0,3107.230769230769,397.43589743589746,1662.0
272,0.0,3107.230769230769,410.2564102564103,1675.0
273,0.0,3107.230769230769,423.0769230769231,1688.0
274,0.0,3107.230769230769,435.8974358974359,1700.0
275,0.0,3107.230769230769,448.71794871794873,1713.0
276,0.0,3107.230769230769,461.53846153846155,1725.0
277,0.0,3107.230769230769,474.35897435897436,1738.0
278,0.0,3107.230769230769,487.1794871794872,1751.0
279,0.0,3107.230769230769,500.0,1763.0
280,0.0,3121.4358974358975,0.0,1290.0
281,0.0,3121.4358974358975,12.820512820512821,1302.0
282,0.0,3121.4358974358975,25.641025641025642,1313.0
283,0.0,3121.4358974358975,38.46153846153847,1325.0
284,0.0,3121.4358974358975,51.282051282051285,1337.0
285,0.0,3121.4358974358975,64.1025641025641,1349.0
286,0.0,3121.4358974358975,76.92307692307693,1361.0
287,0.0,3121.4358974358975,89.74358974358975,1373.0
288,0.0,3121.4358974358975,102.56410256410257,1384.0
289,0.0,3121.4358974358975,115.38461538461539,1396.0
290,0.0,3121.4358974358975,128.2051282051282,1408.0
291,0.0,3121.4358974358975,141.02564102564102,1420.0
292,0.0,3121.4358974358975,153.84615384615387,1433.0
293,0.0,3121.4358974358975,166.66666666666669,1445.0
294,0.0,3121.4358974358975,179.4871794871795,1457.0
295,0.0,3121.4358974358975,192.30769230769232,1469.0
296,0.0,3121.4358974358975,205.12820512820514,1481.0
297,0.0,3121.4358974358975,217.94871794871796,1493.0
298,0.0,3121.4358974358975,230.76923076923077,1506.0
299,0.0,3121.4358974358975,243.5897435897436,1518.0
300,0.0,3121.4358974358975,256.4102564102564,1530.0
301,0.0,3121.4358974358975,269.2307692307692,1543.0
302,0.0,3121.4358974358975,282.05128205128204,1555.0
303,0.0,3121.4358974358975,294.87179487179486,1568.0
304,0.0,3121.4358974358975,307.69230769230774,1580.0
305,0.0,3121.4358974358975,320.51282051282055,1593.0
306,0.0,3121.4358974358975,333.33333333333337,1605.0
307,0.0,3121.4358974358975,346.1538461538462,1618.0
308,0.0,3121.4358974358975,358.974358974359,1630.0
309,0.0,3121.4358974358975,371.7948717948718,1643.0
310,0.0,3121.4358974358975,384.61538461538464,1656.0
311,0.0,3121.4358974358975,397.43589743589746,1668.0
312,0.0,3121.4358974358975,410.2564102564103,1681.0
313,0.0,3121.4358974358975,423.0769230769231,1694.0
314,0.0,3121.4358974358975,435.8974358974359,1706.0
315,0.0,3121.4358974358975,448.71794871794873,1719.0
316,0.0,3121.4358974358975,461.53846153846155,1732.0
317,0.0,3121.4358974358975,474.35897435897436,1745.0
318,0.0,3121.4358974358975,487.1794871794872,1757.0
319,0.0,3121.4358974358975,500.0,1770.0
320,0.0,3135.6410256410254,0.0,1290.0
321,0.0,3135.6410256410254,12.820512820512821,1302.0
322,0.0,3135.6410256410254,25.641025641025642,1314.0
323,0.0,3135.6410256410254,38.46153846153847,1326.0
324,0.0,3135.6410256410254,51.282051282051285,1338.0
325,0.0,3135.6410256410254,64.1025641025641,1350.0
326,0.0,3135.6410256410254,76.92307692307693,1362.0
327,0.0,3135.6410256410254,89.74358974358975,1374.0
328,0.0,3135.6410256410254,102.56410256410257,1386.0
329,0.0,3135.6410256410254,115.38461538461539,1398.0
330,0.0,3135.6410256410254,128.2051282051282,1411.0
331,0.0,3135.6410256410254,141.02564102564102,1423.0
332,0.0,3135.6410256410254,153.84615384615387,1435.0
333,0.0,3135.6410256410254,166.66666666666669,1447.0
334,0.0,3135.6410256410254,179.4871794871795,1460.0
335,0.0,3135.6410256410254,192.30769230769232,1472.0
336,0.0,3135.6410256410254,205.12820512820514,1485.0
337,0.0,3135.6410256410254,217.94871794871796,1497.0
338,0.0,3135.6410256410254,230.76923076923077,1509.0
339,0.0,3135.6410256410254,243.5897435897436,1522.0
340,0.0,3135.6410256410254,256.4102564102564,1534.0
341,0.0,3135.6410256410254,269.2307692307692,1547.0
342,0.0,3135.6410256410254,282.05128205128204,1560.0
343,0.0,3135.6410256410254,294.87179487179486,1572.0
344,0.0,3135.6410256410254,307.69230769230774,1585.0
345,0.0,3135.6410256410254,320.51282051282055,1597.0
346,0.0,3135.6410256410254,333.33333333333337,1610.0
347,0.0,3135.6410256410254,346.1538461538462,1623.0
348,0.0,3135.6410256410254,358.974358974359,1636.0
349,0.0,3135.6410256410254,371.7948717948718,1648.0
350,0.0,3135.6410256410254,384.61538461538464,1661.0
351,0.0,3135.6410256410254,397.43589743589746,1674.0
352,0.0,3135.6410256410254,410.2564102564103,1687.0
353,0.0,3135.6410256410254,423.0769230769231,1699.0
354,0.0,3135.6410256410254,435.8974358974359,1712.0
355,0.0,3135.6410256410254,448.71794871794873,1725.0
356,0.0,3135.6410256410254,461.53846153846155,1738.0
357,0.0,3135.6410256410254,474.35897435897436,1751.0
358,0.0,3135.6410256410254,487.1794871794872,1764.0
359,0.0,3135.6410256410254,500.0,1777.0
360,0.0,3149.846153846154,0.0,1290.0
361,0.0,3149.846153846154,12.820512820512821,1302.0
362,0.0,3149.846153846154,25.641025641025642,1314.0
363,0.0,3149.846153846154,38.46153846153847,1327.0
364,0.0,3149.846153846154,51.282051282051285,1339.0
365,0.0,3149.846153846154,64.1025641025641,1351.0
366,0.0,3149.846153846154,76.92307692307693,1363.0
367,0.0,3149.846153846154,89.74358974358975,1376.0
368,0.0,3149.846153846154,102.56410256410257,1388.0
369,0.0,3149.846153846154,115.38461538461539,1400.0
370,0.0,3149.846153846154,128.2051282051282,1413.0
371,0.0,3149.846153846154,141.02564102564102,1425.0
372,0.0,3149.846153846154,153.84615384615387,1438.0
373,0.0,3149.846153846154,166.66666666666669,1450.0
374,0.0,3149.846153846154,179.4871794871795,1463.0
375,0.0,3149.846153846154,192.30769230769232,1475.0
376,0.0,3149.846153846154,205.12820512820514,1488.0
377,0.0,3149.846153846154,217.94871794871796,1500.0
378,0.0,3149.846153846154,230.76923076923077,1513.0
379,0.0,3149.846153846154,243.5897435897436,1526.0
380,0.0,3149.846153846154,256.4102564102564,1538.0
381,0.0,3149.846153846154,269.2307692307692,1551.0
382,0.0,3149.846153846154,282.05128205128204,1564.0
383,0.0,3149.846153846154,294.87179487179486,1577.0
384,0.0,3149.846153846154,307.69230769230774,1589.0
385,0.0,3149.846153846154,320.51282051282055,1602.0
386,0.0,3149.846153846154,333.33333333333337,1615.0
387,0.0,3149.846153846154,346.1538461538462,1628.0
388,0.0,3149.846153846154,358.974358974359,1641.0
389,0.0,3149.846153846154,371.7948717948718,1654.0
390,0.0,3149.846153846154,384.61538461538464,1666.0
391,0.0,3149.846153846154,397.43589743589746,1679.0
392,0.0,3149.846153846154,410.2564102564103,1692.0
393,0.0,3149.846153846154,423.0769230769231,1705.0
394,0.0,3149.846153846154,435.8974358974359,1718.0
395,0.0,3149.846153846154,448.71794871794873,1731.0
396,0.0,3149.846153846154,461.53846153846155,1744.0
397,0.0,3149.846153846154,474.35897435897436,1757.0
398,0.0,3149.846153846154,487.1794871794872,1770.0
399,0.0,3149.846153846154,500.0,1784.0
400,0.0,3164.051282051282,0.0,1290.0
401,0.0,3164.051282051282,12.820512820512821,1302.0
402,0.0,3164.051282051282,25.641025641025642,1315.0
403,0.0,3164.051282051282,38.46153846153847,1327.0
404,0.0,3164.051282051282,51.282051282051285,1340.0
